date,machine_id,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,health_score,failure_risk
2025-06-24,M01,303.3,316.2,1513.2,46.8,171.9,11.5,0.835
2025-06-25,M01,298.2,312.9,1398.7,49.9,168.0,8.5,0.846
2025-06-26,M01,303.7,318.2,1221.2,54.2,186.4,10.0,0.856
2025-06-27,M01,299.5,312.8,1328.8,55.1,188.2,6.4,0.867
2025-06-28,M01,302.5,316.5,1161.2,48.0,176.1,6.9,0.878
2025-06-29,M01,300.2,314.7,1413.1,52.1,224.9,3.7,0.888
2025-06-30,M01,299.8,314.3,1255.3,46.7,225.1,8.7,0.899
2025-07-01,M01,301.1,316.1,1237.5,46.2,191.8,6.0,0.91
2025-07-02,M01,300.6,314.4,1287.2,59.0,216.0,6.3,0.921
2025-07-03,M01,303.2,317.0,1475.3,49.1,229.6,3.4,0.932
2025-07-04,M01,300.5,314.5,1271.9,47.6,226.1,5.0,0.943
2025-07-05,M01,301.9,316.2,1478.0,50.1,205.2,0.0,0.955
2025-07-06,M01,301.2,313.3,1439.6,47.5,229.5,8.2,0.966
2025-07-07,M01,300.9,316.1,1194.7,42.3,242.3,0.3,0.977
2025-07-08,M01,300.1,314.0,1306.3,60.5,207.7,4.3,0.989
2025-07-09,M01,295.4,306.6,1457.7,38.0,0.0,99.6,0.0
2025-07-10,M01,298.3,308.3,1506.6,49.3,1.6,101.7,0.0
2025-07-11,M01,301.0,309.8,1442.8,45.6,3.9,91.5,0.0
2025-07-12,M01,299.6,310.6,1400.8,35.7,4.8,100.0,0.001
2025-07-13,M01,295.8,307.2,1593.7,37.8,8.4,93.6,0.001
2025-07-14,M01,298.8,310.0,1641.4,40.9,10.3,96.4,0.002
2025-07-15,M01,297.9,308.2,1417.3,40.2,12.5,97.8,0.003
2025-07-16,M01,300.0,309.8,1555.9,46.1,13.5,94.0,0.004
2025-07-17,M01,299.1,310.9,1409.5,36.4,16.8,90.5,0.005
2025-07-18,M01,298.6,309.2,1528.0,41.6,18.7,93.1,0.006
2025-07-19,M01,299.7,309.4,1381.4,40.5,16.2,96.0,0.008
2025-07-20,M01,300.7,310.4,1450.4,41.2,22.8,91.2,0.009
2025-07-21,M01,297.3,306.5,1508.0,35.8,20.9,87.9,0.011
2025-07-22,M01,299.0,310.1,1415.3,42.4,25.1,85.9,0.013
2025-07-23,M01,300.0,312.0,1592.4,42.4,28.3,87.0,0.015
2025-07-24,M01,299.3,310.4,1508.6,32.9,32.3,85.7,0.017
2025-07-25,M01,296.9,308.4,1475.4,43.9,31.5,91.4,0.019
2025-07-26,M01,296.8,304.7,1433.7,37.0,34.7,84.4,0.022
2025-07-27,M01,295.6,308.1,1531.9,48.0,35.0,87.6,0.024
2025-07-28,M01,297.3,308.3,1291.1,39.0,40.6,84.6,0.027
2025-07-29,M01,296.6,307.6,1557.6,39.3,40.0,82.0,0.03
2025-07-30,M01,300.2,310.0,1412.2,40.2,43.1,80.2,0.033
2025-07-31,M01,301.3,310.8,1439.0,41.3,40.6,85.9,0.037
2025-08-01,M01,300.5,311.3,1501.1,44.5,46.6,81.6,0.04
2025-08-02,M01,300.3,311.2,1476.9,36.3,39.7,77.8,0.044
2025-08-03,M01,301.0,311.6,1372.0,46.4,45.0,75.6,0.047
2025-08-04,M01,298.0,309.7,1616.6,37.7,43.5,74.4,0.051
2025-08-05,M01,300.7,313.5,1483.2,40.6,50.4,74.6,0.055
2025-08-06,M01,300.6,311.5,1428.0,38.6,44.8,77.3,0.059
2025-08-07,M01,297.5,307.2,1441.8,40.3,55.2,76.8,0.064
2025-08-08,M01,298.6,310.6,1508.7,46.7,64.4,72.3,0.068
2025-08-09,M01,299.7,311.7,1482.6,41.1,54.6,71.1,0.073
2025-08-10,M01,299.5,310.7,1632.3,43.2,60.8,74.3,0.077
2025-08-11,M01,299.4,309.4,1609.7,48.1,55.9,76.3,0.082
2025-08-12,M01,298.4,308.5,1219.0,35.8,58.3,69.5,0.087
2025-08-13,M01,299.9,309.3,1550.5,51.2,71.0,64.4,0.093
2025-08-14,M01,297.8,307.7,1447.1,33.6,62.6,69.3,0.098
2025-08-15,M01,300.7,311.5,1590.7,40.9,64.0,67.8,0.104
2025-08-16,M01,302.6,313.7,1509.5,43.2,62.2,62.4,0.109
2025-08-17,M01,301.1,313.8,1396.9,39.8,76.4,72.0,0.115
2025-08-18,M01,298.1,310.1,1467.7,43.4,63.5,67.1,0.121
2025-08-19,M01,299.0,310.2,1710.6,54.3,81.7,60.3,0.127
2025-08-20,M01,297.5,309.2,1509.2,43.6,77.0,58.8,0.133
2025-08-21,M01,303.2,315.3,1297.2,48.5,81.0,62.3,0.14
2025-08-22,M01,299.0,311.6,1397.5,52.7,88.4,61.7,0.146
2025-08-23,M01,299.5,309.6,1305.9,39.1,77.6,54.4,0.153
2025-08-24,M01,300.8,311.9,1481.0,48.1,91.5,62.2,0.16
2025-08-25,M01,301.4,313.8,1554.3,45.2,74.3,55.2,0.167
2025-08-26,M01,303.2,316.7,1308.1,42.2,102.5,62.1,0.174
2025-08-27,M01,300.3,311.2,1433.2,46.1,80.4,60.2,0.182
2025-08-28,M01,300.0,312.9,1498.8,46.1,106.2,57.9,0.189
2025-08-29,M01,296.8,309.7,1569.9,51.3,87.3,56.7,0.197
2025-08-30,M01,301.2,312.6,1479.8,43.7,99.7,51.7,0.204
2025-08-31,M01,303.0,315.3,1321.1,47.2,88.8,49.8,0.212
2025-09-01,M01,299.2,311.0,1479.3,48.8,116.7,53.1,0.22
2025-09-02,M01,301.2,314.1,1414.0,40.6,89.4,51.2,0.229
2025-09-03,M01,300.3,313.3,1306.4,50.8,106.8,45.8,0.237
2025-09-04,M01,301.1,314.3,1492.4,46.4,119.7,48.4,0.246
2025-09-05,M01,302.5,316.8,1478.5,44.9,113.7,48.5,0.254
2025-09-06,M01,301.1,311.2,1401.8,40.9,121.9,55.2,0.263
2025-09-07,M01,297.2,310.3,1496.3,44.9,115.0,52.0,0.272
2025-09-08,M01,302.2,314.4,1380.2,50.1,111.4,52.2,0.281
2025-09-09,M01,302.6,315.1,1363.6,45.4,97.9,45.8,0.291
2025-09-10,M01,300.6,313.2,1388.7,46.2,114.1,44.0,0.3
2025-09-11,M01,299.7,309.4,1442.9,47.1,101.6,45.2,0.31
2025-09-12,M01,299.4,311.8,1445.1,52.8,109.3,44.3,0.319
2025-09-13,M01,299.7,312.3,1380.8,48.3,109.6,38.0,0.329
2025-09-14,M01,298.6,311.1,1368.8,42.5,123.8,43.8,0.339
2025-09-15,M01,298.1,308.8,1338.5,52.5,133.9,36.0,0.35
2025-09-16,M01,299.0,311.5,1405.5,45.4,113.3,33.3,0.36
2025-09-17,M01,296.1,308.7,1271.8,48.3,136.9,39.9,0.371
2025-09-18,M01,304.8,316.1,1237.3,49.0,144.9,40.7,0.381
2025-09-19,M01,297.3,310.2,1360.6,45.7,152.7,28.8,0.392
2025-09-20,M01,299.5,312.3,1599.8,46.8,143.0,39.4,0.403
2025-09-21,M01,301.3,313.5,1323.4,37.5,158.4,37.3,0.414
2025-09-22,M01,304.7,317.9,1423.5,53.1,149.9,37.8,0.425
2025-09-23,M01,297.2,308.2,1478.6,45.6,149.5,31.3,0.437
2025-09-24,M01,301.3,312.9,1405.3,43.0,131.0,38.3,0.448
2025-09-25,M01,299.0,311.9,1492.9,44.5,153.9,32.7,0.46
2025-09-26,M01,300.6,314.1,1281.6,54.6,147.9,27.7,0.472
2025-09-27,M01,302.0,314.2,1547.0,48.4,147.4,30.5,0.484
2025-09-28,M01,300.8,313.3,1561.4,50.9,156.0,32.1,0.496
2025-09-29,M01,303.9,317.0,1520.3,47.7,173.3,28.3,0.508
2025-09-30,M01,299.0,312.0,1567.3,51.2,153.4,31.4,0.521
2025-10-01,M01,301.3,314.4,1338.8,51.0,140.0,26.9,0.534
2025-10-02,M01,300.2,312.3,1415.5,31.7,136.4,28.3,0.546
2025-10-03,M01,297.1,308.7,1435.3,54.7,182.2,26.8,0.559
2025-10-04,M01,299.5,312.0,1397.0,49.9,162.3,21.0,0.572
2025-10-05,M01,301.7,314.8,1326.8,45.2,140.0,23.3,0.586
2025-10-06,M01,305.3,319.0,1287.8,40.7,188.3,20.7,0.599
2025-10-07,M01,303.7,317.3,1339.2,42.6,180.3,24.2,0.612
2025-10-08,M01,299.9,313.2,1404.2,49.3,148.8,20.7,0.626
2025-10-09,M01,299.7,313.0,1316.4,49.6,171.8,16.4,0.64
2025-10-10,M01,298.1,310.9,1375.4,44.1,194.4,18.6,0.654
2025-10-11,M01,301.6,315.6,1497.3,52.0,204.0,16.4,0.668
2025-10-12,M01,300.2,314.7,1319.2,49.4,197.5,22.5,0.682
2025-10-13,M01,301.0,314.0,1400.4,49.1,203.4,15.6,0.697
2025-10-14,M01,300.5,314.7,1367.8,51.9,196.8,18.7,0.711
2025-10-15,M01,300.1,313.3,1387.5,51.5,191.5,13.5,0.726
2025-10-16,M01,298.1,312.4,1335.0,52.1,202.6,12.7,0.741
2025-10-17,M01,301.1,316.2,1534.5,43.2,197.8,10.7,0.756
2025-10-18,M01,301.4,315.9,1495.9,48.4,171.7,11.1,0.771
2025-10-19,M01,301.5,313.9,1325.5,37.6,172.0,16.3,0.787
2025-10-20,M01,302.1,315.5,1447.3,44.8,214.1,5.0,0.802
2025-10-21,M01,299.5,311.7,1473.4,53.4,189.7,10.1,0.818
2025-10-22,M01,303.8,317.4,1230.5,51.9,216.7,9.3,0.834
2025-10-23,M01,303.1,315.4,1433.4,47.0,206.7,7.3,0.85
2025-10-24,M01,300.7,315.1,1401.6,48.3,221.2,5.7,0.866
2025-10-25,M01,300.5,314.1,1422.8,54.4,229.2,8.6,0.882
2025-10-26,M01,300.4,312.9,1318.4,50.6,178.9,7.7,0.898
2025-10-27,M01,299.0,311.2,1514.7,49.5,203.3,4.6,0.915
2025-10-28,M01,299.3,314.2,1401.8,55.5,182.8,0.0,0.932
2025-10-29,M01,303.2,317.0,1436.1,56.5,227.2,0.0,0.949
2025-10-30,M01,300.0,314.6,1364.5,50.5,233.1,6.3,0.966
2025-10-31,M01,301.5,314.3,1539.1,56.4,234.2,1.4,0.983
2025-11-01,M01,300.7,312.4,1406.5,36.3,0.0,102.4,0.0
2025-11-02,M01,295.0,304.8,1344.8,42.9,2.1,97.4,0.0
2025-11-03,M01,296.3,306.4,1754.1,42.1,4.1,93.9,0.0
2025-11-04,M01,298.0,307.2,1460.4,36.2,5.6,100.2,0.001
2025-11-05,M01,297.7,309.0,1406.9,35.0,8.3,97.8,0.001
2025-11-06,M01,299.2,310.1,1268.5,42.0,9.8,93.6,0.002
2025-11-07,M01,295.6,305.4,1422.3,38.2,9.9,96.5,0.003
2025-11-08,M01,298.3,307.6,1595.4,34.5,10.9,89.2,0.003
2025-11-09,M01,297.0,309.2,1484.1,36.5,12.4,92.6,0.004
2025-11-10,M01,301.2,311.6,1593.3,43.1,17.0,93.5,0.006
2025-11-11,M01,298.3,308.2,1567.1,42.6,15.8,89.6,0.007
2025-11-12,M01,299.3,309.9,1450.9,49.4,16.7,91.5,0.008
2025-11-13,M01,299.9,310.3,1499.5,37.1,18.3,94.5,0.01
2025-11-14,M01,296.0,307.1,1463.3,40.1,24.5,87.3,0.012
2025-11-15,M01,298.1,308.0,1508.0,47.5,25.8,87.3,0.014
2025-11-16,M01,298.4,308.9,1484.8,36.8,31.2,89.5,0.016
2025-11-17,M01,300.6,311.4,1474.7,53.5,30.6,84.2,0.018
2025-11-18,M01,300.2,310.1,1528.9,44.9,29.6,85.3,0.02
2025-11-19,M01,300.7,310.4,1455.3,32.6,31.2,80.6,0.022
2025-11-20,M01,299.7,312.3,1350.9,44.8,38.5,86.1,0.025
2025-11-21,M01,296.8,307.0,1488.1,29.9,38.9,83.0,0.028
2025-11-22,M01,297.3,307.0,1512.2,43.1,37.8,82.5,0.031
2025-11-23,M01,297.3,308.3,1568.4,46.0,40.1,80.1,0.034
2025-11-24,M01,301.2,312.2,1391.2,37.5,46.0,80.1,0.037
2025-11-25,M01,298.4,308.8,1488.9,40.0,40.1,73.5,0.04
2025-11-26,M01,302.8,313.1,1475.5,41.6,46.0,81.7,0.043
2025-11-27,M01,301.3,310.8,1404.5,43.1,52.6,77.7,0.047
2025-11-28,M01,299.6,310.0,1536.5,39.4,56.2,78.6,0.051
2025-11-29,M01,295.9,305.9,1348.7,42.7,52.4,70.8,0.054
2025-11-30,M01,298.5,310.3,1490.7,41.4,49.4,78.2,0.058
2025-12-01,M01,296.7,308.6,1505.6,44.9,58.6,76.0,0.062
2025-12-02,M01,298.8,309.8,1773.2,46.6,63.0,73.3,0.067
2025-12-03,M01,300.2,311.5,1304.2,32.7,63.3,70.5,0.071
2025-12-04,M01,300.8,312.5,1475.3,33.2,65.3,78.9,0.076
2025-12-05,M01,300.3,310.1,1447.3,42.6,70.6,73.7,0.08
2025-12-06,M01,302.3,313.1,1499.9,34.0,65.4,71.5,0.085
2025-12-07,M01,296.6,309.3,1542.0,48.1,70.4,66.1,0.09
2025-12-08,M01,300.5,311.4,1419.5,44.6,70.3,68.6,0.095
2025-12-09,M01,297.9,309.8,1656.1,39.4,71.9,74.1,0.1
2025-12-10,M01,299.5,311.2,1570.1,36.4,65.1,72.5,0.106
2025-12-11,M01,297.7,310.0,1482.9,42.1,73.3,61.7,0.111
2025-12-12,M01,296.3,306.5,1623.7,42.9,66.8,66.9,0.117
2025-12-13,M01,302.1,313.4,1416.4,50.2,70.3,62.8,0.122
2025-12-14,M01,300.2,311.4,1399.1,50.2,79.9,62.9,0.128
2025-12-15,M01,297.9,309.1,1366.8,46.7,72.1,64.1,0.134
2025-12-16,M01,300.3,312.3,1479.9,46.6,84.0,54.6,0.141
2025-12-17,M01,298.5,310.7,1340.6,43.4,91.2,61.6,0.147
2025-12-18,M01,298.7,310.1,1346.1,50.1,71.9,62.0,0.153
2025-12-19,M01,298.5,309.9,1378.4,44.0,88.9,57.8,0.16
2025-12-20,M01,299.0,311.7,1377.4,36.6,83.7,57.5,0.167
2025-12-21,M01,300.2,309.3,1353.5,53.4,96.6,54.9,0.174
2025-12-22,M01,299.2,311.1,1401.8,47.0,93.2,60.2,0.181
2025-12-23,M01,299.6,312.1,1435.4,41.2,97.1,54.8,0.188
2025-12-24,M01,295.0,307.2,1326.5,47.0,85.9,58.9,0.195
2025-12-25,M01,299.7,310.6,1535.8,50.4,106.4,53.7,0.203
2025-12-26,M01,299.3,313.6,1473.0,49.5,92.2,50.4,0.21
2025-12-27,M01,305.1,316.6,1491.4,47.5,85.1,52.9,0.218
2025-12-28,M01,297.1,308.3,1422.5,39.6,111.1,53.4,0.226
2025-12-29,M01,301.9,312.1,1425.6,45.0,111.5,53.6,0.234
2025-12-30,M01,300.1,312.5,1386.0,33.6,106.9,48.9,0.242
2025-12-31,M01,300.3,314.4,1135.6,44.3,115.4,53.0,0.25
2021-01-01,M02,295.3,306.9,1314.1,42.0,94.4,61.1,0.189
2021-01-02,M02,301.2,311.1,1429.4,47.5,94.8,54.8,0.2
2021-01-03,M02,299.9,311.1,1290.9,42.3,87.3,51.0,0.211
2021-01-04,M02,299.9,312.1,1330.6,44.5,84.9,51.7,0.221
2021-01-05,M02,298.7,310.0,1412.5,33.7,110.8,45.7,0.233
2021-01-06,M02,296.5,307.1,1501.8,41.8,102.1,50.4,0.244
2021-01-07,M02,296.2,308.4,1389.4,43.2,101.6,46.7,0.256
2021-01-08,M02,295.9,308.2,1333.1,39.4,124.3,48.1,0.268
2021-01-09,M02,299.9,312.5,1444.9,42.6,114.7,44.4,0.28
2021-01-10,M02,300.1,312.5,1493.3,29.5,101.8,42.4,0.293
2021-01-11,M02,295.2,310.7,1422.7,43.1,107.8,43.7,0.306
2021-01-12,M02,299.2,311.1,1413.0,48.2,129.2,44.6,0.319
2021-01-13,M02,298.2,310.7,1566.9,41.1,124.7,40.0,0.332
2021-01-14,M02,298.4,310.6,1414.4,44.3,122.9,42.6,0.346
2021-01-15,M02,304.1,317.8,1236.5,54.6,119.4,40.6,0.36
2021-01-16,M02,300.9,312.7,1440.5,49.8,150.3,38.3,0.374
2021-01-17,M02,301.2,313.2,1418.8,31.2,129.6,32.3,0.389
2021-01-18,M02,303.4,314.5,1402.4,45.2,152.7,40.3,0.404
2021-01-19,M02,300.4,312.0,1356.8,40.5,159.0,38.0,0.419
2021-01-20,M02,299.7,313.8,1535.4,41.5,127.9,28.1,0.434
2021-01-21,M02,301.4,314.6,1508.9,43.3,152.9,30.5,0.45
2021-01-22,M02,298.9,313.3,1282.3,45.4,133.0,35.8,0.466
2021-01-23,M02,297.4,309.3,1489.2,45.4,168.1,31.0,0.482
2021-01-24,M02,302.7,315.8,1424.1,48.8,165.9,36.0,0.498
2021-01-25,M02,301.3,314.7,1530.4,44.7,149.3,24.8,0.515
2021-01-26,M02,300.3,312.3,1349.8,46.9,132.7,32.2,0.532
2021-01-27,M02,301.9,316.8,1255.6,59.1,142.3,26.1,0.549
2021-01-28,M02,301.1,314.7,1432.3,44.9,181.3,26.5,0.567
2021-01-29,M02,303.3,315.5,1395.7,47.5,164.8,25.3,0.585
2021-01-30,M02,301.4,316.4,1332.1,53.5,185.1,27.6,0.603
2021-01-31,M02,304.8,317.4,1436.1,53.0,170.6,21.5,0.621
2021-02-01,M02,303.4,317.2,1633.1,43.7,158.4,26.1,0.64
2021-02-02,M02,303.0,315.9,1412.7,43.8,147.4,22.5,0.659
2021-02-03,M02,303.3,316.3,1330.6,45.1,177.2,16.7,0.678
2021-02-04,M02,299.2,314.2,1427.3,39.5,177.6,16.8,0.698
2021-02-05,M02,301.8,313.3,1412.1,44.5,196.5,17.1,0.718
2021-02-06,M02,301.8,315.6,1389.8,46.3,175.9,16.0,0.738
2021-02-07,M02,299.9,313.7,1388.3,52.5,174.5,12.9,0.758
2021-02-08,M02,300.6,315.0,1186.8,53.7,193.8,6.2,0.779
2021-02-09,M02,301.1,314.2,1389.9,48.6,180.2,9.0,0.799
2021-02-10,M02,298.2,312.1,1547.4,48.1,215.8,5.0,0.821
2021-02-11,M02,299.9,312.4,1424.7,48.2,181.7,6.4,0.842
2021-02-12,M02,301.9,315.4,1183.5,42.9,182.2,9.0,0.864
2021-02-13,M02,297.0,312.0,1371.4,49.5,200.3,12.0,0.886
2021-02-14,M02,300.1,314.3,1345.4,49.4,229.9,10.3,0.908
2021-02-15,M02,303.9,317.7,1467.0,53.8,187.5,2.0,0.931
2021-02-16,M02,301.5,315.8,1371.7,56.0,235.7,0.0,0.953
2021-02-17,M02,302.0,317.2,1429.6,50.1,237.5,7.4,0.977
2021-02-18,M02,298.0,308.3,1524.6,33.6,0.0,97.3,0.0
2021-02-19,M02,296.4,307.5,1607.5,41.6,2.2,99.3,0.0
2021-02-20,M02,298.9,309.0,1521.1,50.6,4.5,105.2,0.001
2021-02-21,M02,296.1,305.6,1518.4,34.7,7.9,89.7,0.001
2021-02-22,M02,296.8,308.3,1427.9,39.1,9.1,100.7,0.002
2021-02-23,M02,298.5,308.9,1463.6,41.3,12.3,94.4,0.003
2021-02-24,M02,302.1,313.1,1427.7,37.6,14.1,87.0,0.005
2021-02-25,M02,300.2,310.8,1464.3,38.4,15.0,92.3,0.006
2021-02-26,M02,298.6,309.8,1309.9,50.3,19.3,94.1,0.008
2021-02-27,M02,300.0,309.6,1397.2,31.0,19.1,90.1,0.01
2021-02-28,M02,300.7,312.9,1560.1,39.3,26.5,93.8,0.013
2021-03-01,M02,294.0,304.4,1373.9,41.6,30.0,89.2,0.016
2021-03-02,M02,298.2,309.6,1363.1,44.3,25.2,87.8,0.019
2021-03-03,M02,299.0,308.9,1364.6,46.7,35.3,84.2,0.022
2021-03-04,M02,296.7,305.5,1538.0,39.0,34.1,84.1,0.025
2021-03-05,M02,297.8,307.7,1454.0,42.9,41.8,82.7,0.029
2021-03-06,M02,299.8,311.2,1482.3,41.0,38.6,83.3,0.033
2021-03-07,M02,298.9,308.7,1536.3,40.9,36.8,78.1,0.037
2021-03-08,M02,299.0,310.2,1367.3,44.7,39.9,75.9,0.042
2021-03-09,M02,300.0,309.8,1681.8,39.5,49.6,78.5,0.047
2021-03-10,M02,298.7,308.6,1480.1,44.4,55.5,75.7,0.052
2021-03-11,M02,297.9,307.3,1367.7,40.0,50.8,75.1,0.057
2021-03-12,M02,297.5,307.6,1522.1,46.8,55.6,69.7,0.062
2021-03-13,M02,300.5,311.7,1318.6,40.3,63.2,73.2,0.068
2021-03-14,M02,301.7,312.0,1544.2,41.0,57.0,76.6,0.074
2021-03-15,M02,301.0,311.6,1567.3,39.2,54.1,69.4,0.081
2021-03-16,M02,298.8,312.6,1502.6,44.5,61.1,73.1,0.087
2021-03-17,M02,298.4,308.0,1253.1,36.3,58.4,74.4,0.094
2021-03-18,M02,297.0,309.4,1486.7,41.4,76.6,72.6,0.101
2021-03-19,M02,298.2,309.1,1591.2,41.2,63.3,68.4,0.109
2021-03-20,M02,295.2,306.3,1506.4,36.5,62.5,67.8,0.116
2021-03-21,M02,298.0,308.1,1511.0,49.1,88.0,69.9,0.124
2021-03-22,M02,299.9,312.0,1425.4,38.5,68.7,68.1,0.132
2021-03-23,M02,301.0,313.7,1416.2,36.9,74.6,61.6,0.141
2021-03-24,M02,297.7,310.5,1478.8,31.0,83.9,58.7,0.149
2021-03-25,M02,300.6,311.9,1518.0,41.7,97.5,57.9,0.158
2021-03-26,M02,297.5,309.1,1384.9,39.2,85.1,59.0,0.167
2021-03-27,M02,296.9,308.0,1168.7,39.3,87.9,52.3,0.177
2021-03-28,M02,296.6,308.3,1453.9,43.4,88.8,55.0,0.186
2021-03-29,M02,297.1,307.2,1409.1,47.1,100.3,62.2,0.196
2021-03-30,M02,297.6,310.4,1439.0,40.7,100.2,56.0,0.207
2021-03-31,M02,297.5,307.8,1348.7,44.9,85.0,50.6,0.217
2021-04-01,M02,300.7,312.4,1489.3,43.6,103.5,53.8,0.228
2021-04-02,M02,298.4,309.8,1531.2,50.9,99.3,53.9,0.239
2021-04-03,M02,301.8,311.7,1471.1,54.8,120.0,45.0,0.25
2021-04-04,M02,297.1,307.4,1386.2,46.9,98.7,50.8,0.261
2021-04-05,M02,301.1,312.0,1302.9,51.6,114.5,50.3,0.273
2021-04-06,M02,301.7,312.7,1470.6,40.0,133.4,43.8,0.285
2021-04-07,M02,300.6,311.3,1276.3,53.0,128.8,44.6,0.298
2021-04-08,M02,301.5,313.5,1378.4,49.0,113.8,46.8,0.31
2021-04-09,M02,297.9,309.6,1513.8,48.7,110.6,42.7,0.323
2021-04-10,M02,302.6,312.6,1371.6,46.1,117.0,42.1,0.336
2021-04-11,M02,300.0,310.5,1559.4,46.5,127.5,35.5,0.349
2021-04-12,M02,296.8,307.8,1428.5,46.7,137.7,41.6,0.363
2021-04-13,M02,301.2,313.3,1368.9,41.6,138.5,38.0,0.377
2021-04-14,M02,300.1,312.6,1343.7,45.9,145.4,40.4,0.391
2021-04-15,M02,300.2,311.0,1526.7,39.5,148.7,35.3,0.405
2021-04-16,M02,299.5,309.3,1405.4,46.7,125.4,32.7,0.42
2021-04-17,M02,299.7,313.9,1248.4,49.1,140.7,31.5,0.434
2021-04-18,M02,299.6,311.5,1289.3,53.2,123.7,31.6,0.45
2021-04-19,M02,302.2,315.6,1383.0,42.6,151.9,38.1,0.465
2021-04-20,M02,303.0,314.8,1397.1,38.8,168.5,26.9,0.481
2021-04-21,M02,301.8,315.7,1406.7,37.8,172.3,31.8,0.496
2021-04-22,M02,301.8,315.2,1343.5,42.6,157.2,26.5,0.513
2021-04-23,M02,299.5,312.8,1409.6,45.6,145.9,30.7,0.529
2021-04-24,M02,299.3,311.8,1599.3,42.7,158.7,32.8,0.546
2021-04-25,M02,299.5,311.6,1466.0,37.7,148.8,26.1,0.562
2021-04-26,M02,297.9,310.2,1423.6,43.0,144.1,24.0,0.58
2021-04-27,M02,303.0,316.5,1225.3,54.9,188.5,23.2,0.597
2021-04-28,M02,301.1,313.6,1192.9,54.7,169.4,19.4,0.615
2021-04-29,M02,300.5,315.8,1331.8,43.8,151.9,22.4,0.633
2021-04-30,M02,305.2,319.9,1570.5,42.2,148.1,22.0,0.651
2021-05-01,M02,299.1,313.1,1354.3,49.4,185.0,15.9,0.669
2021-05-02,M02,302.2,315.2,1552.8,37.4,162.1,10.0,0.688
2021-05-03,M02,300.2,312.6,1514.0,49.5,198.8,17.9,0.707
2021-05-04,M02,300.3,313.3,1209.4,43.4,186.6,15.1,0.726
2021-05-05,M02,302.5,315.5,1528.3,48.2,209.7,13.1,0.746
2021-05-06,M02,298.2,310.2,1372.4,40.1,218.2,14.9,0.766
2021-05-07,M02,300.7,315.7,1381.9,51.4,165.8,13.0,0.786
2021-05-08,M02,302.6,316.5,1226.5,45.8,177.3,10.6,0.806
2021-05-09,M02,300.6,315.8,1272.8,56.7,195.6,4.6,0.826
2021-05-10,M02,301.6,316.2,1448.1,47.4,172.9,9.7,0.847
2021-05-11,M02,302.2,317.4,1481.9,53.7,191.1,7.8,0.868
2021-05-12,M02,301.7,313.8,1305.6,47.5,213.9,3.5,0.89
2021-05-13,M02,303.4,315.2,1342.3,44.1,193.8,10.0,0.911
2021-05-14,M02,303.1,315.8,1275.0,56.7,223.4,5.3,0.933
2021-05-15,M02,299.8,314.1,1319.7,50.2,225.8,4.4,0.955
2021-05-16,M02,300.0,313.2,1435.8,52.8,241.9,2.1,0.977
2021-05-17,M02,300.9,310.5,1427.9,40.2,0.0,100.4,0.0
2021-05-18,M02,297.0,305.6,1498.3,40.7,2.3,97.2,0.0
2021-05-19,M02,300.2,311.4,1439.7,38.3,4.6,102.1,0.0
2021-05-20,M02,297.5,307.7,1483.1,43.1,7.1,100.4,0.001
2021-05-21,M02,298.2,307.8,1415.7,42.9,8.6,91.6,0.002
2021-05-22,M02,300.0,310.6,1464.8,47.6,10.3,95.5,0.003
2021-05-23,M02,296.0,307.2,1265.2,33.8,15.0,93.1,0.004
2021-05-24,M02,299.3,310.4,1307.0,36.2,18.0,93.7,0.005
2021-05-25,M02,296.0,305.1,1446.5,46.9,15.3,94.4,0.007
2021-05-26,M02,298.0,306.8,1503.2,32.3,20.6,91.5,0.009
2021-05-27,M02,302.8,313.7,1327.0,48.3,23.3,89.2,0.011
2021-05-28,M02,299.0,309.7,1442.6,40.6,27.5,89.8,0.013
2021-05-29,M02,295.9,306.4,1343.2,42.4,26.5,90.6,0.015
2021-05-30,M02,297.4,308.5,1649.7,43.4,25.3,83.1,0.018
2021-05-31,M02,297.5,307.2,1333.8,36.0,35.7,85.5,0.021
2021-06-01,M02,297.9,306.9,1352.5,40.3,34.5,86.6,0.024
2021-06-02,M02,298.9,312.2,1556.8,33.1,38.1,86.3,0.027
2021-06-03,M02,298.2,308.0,1453.8,50.4,41.8,77.7,0.031
2021-06-04,M02,299.9,311.3,1560.9,41.7,38.2,77.6,0.034
2021-06-05,M02,297.5,308.2,1405.7,37.4,39.7,76.6,0.038
2021-06-06,M02,301.7,313.0,1348.5,46.0,41.2,82.1,0.043
2021-06-07,M02,300.2,310.3,1433.4,43.2,49.7,79.1,0.047
2021-06-08,M02,296.1,307.8,1447.2,35.0,49.9,76.0,0.051
2021-06-09,M02,296.6,306.0,1304.5,48.1,56.0,78.5,0.056
2021-06-10,M02,298.6,308.6,1513.1,41.5,45.4,76.7,0.061
2021-06-11,M02,299.0,311.3,1289.4,48.1,61.1,77.4,0.066
2021-06-12,M02,298.2,308.7,1576.2,40.1,51.4,68.5,0.072
2021-06-13,M02,300.5,311.7,1543.7,40.3,55.8,71.0,0.077
2021-06-14,M02,299.8,309.4,1351.6,46.6,57.9,75.1,0.083
2021-06-15,M02,297.4,308.6,1491.8,44.8,64.8,72.7,0.089
